1.000000,0.741367
1.000000,0.900153
1.000000,0.450288
1.000000,0.446420
1.000000,0.439065
1.000000,0.572206
1.000000,0.347424
1.000000,0.310571
1.000000,0.318413
0.999999,0.786560
1.000000,0.504400
1.000000,0.223707
1.000000,0.698569
1.000000,0.156315
1.000000,0.296511
0.999999,0.296995
1.000000,0.654274
1.000000,0.225772
1.000000,0.294611
1.000000,0.271935
1.000000,0.476219
1.000000,0.330552
1.000000,0.179917
1.000000,0.269991
1.000000,0.433054
1.000000,0.330416
1.000000,0.397913
1.000000,0.353081
1.000000,0.179700
1.000000,0.533836
1.000000,0.286598
1.000000,0.280212
1.000000,0.293144
1.000000,0.735007
1.000000,0.213635
1.000000,0.464880
1.000000,0.585587
1.000000,0.444055
1.000000,0.178393
0.999999,0.340588
1.000000,0.473367
1.000000,0.354355
1.000000,0.164973
1.000000,0.096503
1.000000,0.588855
1.000000,0.291067
1.000000,0.635905
1.000000,0.387014
1.000000,0.140084
1.000000,0.348216
1.000000,0.269917
1.000000,0.242735
1.000000,0.287883
1.000000,0.249915
1.000000,0.330639
1.000000,0.400378
1.000000,0.126883
1.000000,0.233504
1.000000,0.616574
1.000000,0.172183
1.000000,0.372924
1.000000,0.270979
1.000000,0.323824
1.000000,0.387183
1.000000,0.685507
1.000000,0.400964
1.000000,0.268481
1.000000,0.203291
1.000000,0.241827
1.000000,0.170258
1.000000,0.239541
1.000000,0.359107
0.999997,1.316701
1.000000,0.367940
1.000000,0.377871
1.000000,0.358681
1.000000,0.298630
1.000000,0.232484
1.000000,0.570723
1.000000,0.526826
1.000000,0.471815
1.000000,0.218306
1.000000,0.728119
1.000000,0.349364
1.000000,0.542029
1.000000,0.201591
1.000000,0.419949
1.000000,0.432330
1.000000,0.452057
1.000000,0.187729
1.000000,0.312983
1.000000,0.139550
1.000000,0.245849
1.000000,0.279360
1.000000,0.129146
1.000000,0.386042
1.000000,0.127019
1.000000,0.579249
1.000000,0.257538
1.000000,0.231861
1.000000,0.228251
1.000000,0.234277
1.000000,0.527849
1.000000,0.618320
1.000000,0.265760
1.000000,0.422188
1.000000,0.503116
1.000000,0.243066
1.000000,1.006516
1.000000,0.230048
1.000000,0.685849
1.000000,0.345750
1.000000,0.235265
1.000000,0.239954
1.000000,0.277941
1.000000,0.295711
1.000000,0.377824
1.000000,0.225613
1.000000,0.529717
1.000000,0.724326
1.000000,0.336093
1.000000,0.507006
1.000000,0.127885
1.000000,0.114624
1.000000,0.368823
1.000000,0.323461
1.000000,0.118897
1.000000,0.132429
1.000000,0.101828
1.000000,0.351292
1.000000,0.157260
1.000000,0.228715
1.000000,0.277735
1.000000,0.231496
1.000000,0.593332
1.000000,0.429228
1.000000,0.225862
1.000000,0.623111
1.000000,0.226120
1.000000,0.326202
1.000000,0.163197
1.000000,0.193439
1.000000,0.449715
1.000000,0.218520
1.000000,0.632259
1.000000,0.351139
1.000000,0.544873
1.000000,0.277022
1.000000,0.487694
1.000000,0.493174
1.000000,0.230953
1.000000,0.744999
1.000000,0.370839
1.000000,0.490159
1.000000,0.338281
1.000000,0.584293
1.000000,0.444920
1.000000,0.292426
1.000000,0.249269
1.000000,0.172472
1.000000,0.407291
1.000000,0.410670
1.000000,0.395166
1.000000,0.165696
1.000000,0.392108
1.000000,0.393591
1.000000,0.306085
1.000000,0.338130
1.000000,0.424704
1.000000,0.293002
1.000000,0.142157
1.000000,0.740510
1.000000,0.614805
1.000000,0.344029
1.000000,0.286600
1.000000,0.581898
1.000000,0.664337
1.000000,0.196476
1.000000,0.317306
1.000000,0.781711
1.000000,0.202782
1.000000,0.556337
1.000000,0.249140
1.000000,0.320794
1.000000,0.386853
1.000000,0.377924
1.000000,0.305903
1.000000,0.408682
1.000000,0.361883
1.000000,0.126762
1.000000,0.498235
1.000000,0.455549
1.000000,0.407983
1.000000,0.260841
1.000000,0.146076
1.000000,0.451011
1.000000,0.471850
1.000000,0.393102
1.000000,0.503673
1.000000,0.595895
1.000000,0.262890
1.000000,0.564148
1.000000,0.439732
1.000000,0.289559
1.000000,0.443475
1.000000,0.351626
1.000000,0.967248
1.000000,0.580633
1.000000,0.264689
1.000000,0.632824
1.000000,0.590107
1.000000,0.171505
1.000000,0.164750
1.000000,0.237009
1.000000,0.328984
1.000000,0.257535
1.000000,0.588878
1.000000,0.331950
1.000000,0.281267
1.000000,0.440443
1.000000,0.197016
1.000000,0.355824
1.000000,0.395180
1.000000,0.392894
1.000000,0.552132
1.000000,0.538360
1.000000,0.206680
1.000000,0.385727
1.000000,0.265004
1.000000,0.510004
1.000000,0.263637
1.000000,0.241470
1.000000,0.113624
1.000000,0.199544
1.000000,0.231564
1.000000,0.165331
1.000000,0.358057
1.000000,0.275002
1.000000,0.214903
1.000000,0.467359
1.000000,0.147918
1.000000,0.326983
1.000000,0.407377
1.000000,0.176119
1.000000,0.133556
1.000000,0.315868
1.000000,0.146230
1.000000,0.164226
1.000000,0.201152
1.000000,0.378682
1.000000,0.692673
1.000000,0.422929
1.000000,0.188051
1.000000,0.341582
1.000000,0.162764
1.000000,0.267814
1.000000,0.235200
1.000000,0.627575
1.000000,0.819587
1.000000,0.202732
1.000000,0.484098
1.000000,0.412557
1.000000,0.974224
1.000000,0.315187
1.000000,0.212587
1.000000,0.231946
1.000000,0.107253
1.000000,0.283886
1.000000,0.210912
1.000000,0.186466
1.000000,0.317683
1.000000,0.241785
1.000000,0.095325
1.000000,0.471457
1.000000,0.166809
0.999999,0.996296
1.000000,0.034686
1.000000,0.288817
1.000000,0.186627
1.000000,0.349839
1.000000,0.346853
1.000000,0.306761
1.000000,0.396600
1.000000,0.177616
1.000000,0.218665
1.000000,0.111643
1.000000,1.000825
1.000000,0.128572
1.000000,0.370826
1.000000,0.133372
1.000000,0.429257
1.000000,0.327525
1.000000,0.279269
1.000000,0.322637
1.000000,0.438381
1.000000,0.273238
1.000000,0.146043
1.000000,0.258624
1.000000,0.743708
1.000000,0.430668
1.000000,0.520269
1.000000,0.741349
1.000000,0.128818
1.000000,0.190521
1.000000,0.097935
1.000000,0.384104
1.000000,0.162250
1.000000,0.185618
1.000000,0.399740
1.000000,0.250617
1.000000,0.233953
1.000000,0.191023
1.000000,0.279373
1.000000,0.180859
1.000000,0.267771
1.000000,0.262938
1.000000,0.827239
1.000000,0.606985
1.000000,0.562076
1.000000,0.388073
1.000000,0.688334
1.000000,0.456083
1.000000,0.188399
1.000000,0.133780
1.000000,0.265732
1.000000,0.040693
1.000000,0.394358
1.000000,0.512248
1.000000,0.246670
1.000000,0.263377
1.000000,0.214287
1.000000,0.176056
1.000000,0.305640
1.000000,0.170762
1.000000,0.219624
1.000000,0.259541
1.000000,0.103023
1.000000,0.171471
1.000000,0.610213
1.000000,0.179599
1.000000,0.166618
1.000000,0.155030
1.000000,0.273283
1.000000,0.268518
1.000000,0.554504
1.000000,0.220788
1.000000,0.306071
1.000000,0.168718
1.000000,0.256436
1.000000,0.265789
1.000000,0.605296
1.000000,0.565813
1.000000,0.199739
1.000000,0.168041
1.000000,0.243511
1.000000,0.307682
1.000000,0.573746
1.000000,0.075024
1.000000,0.283475
1.000000,0.206953
1.000000,0.185632
1.000000,0.454440
1.000000,0.459822
1.000000,0.406664
1.000000,0.179205
1.000000,0.452771
1.000000,0.169363
1.000000,0.507389
1.000000,0.116954
1.000000,0.116010
1.000000,0.117936
1.000000,0.447029
1.000000,0.454980
1.000000,0.227334
1.000000,0.492167
1.000000,0.534607
1.000000,0.485983
1.000000,0.662151
1.000000,0.442725
1.000000,0.144449
1.000000,0.307953
1.000000,0.350871
1.000000,0.468008
1.000000,0.203856
1.000000,0.530435
1.000000,0.379097
1.000000,0.782633
1.000000,0.325661
1.000000,0.221936
1.000000,0.153615
1.000000,0.288875
1.000000,0.421661
1.000000,0.477095
1.000000,0.582018
1.000000,0.279480
1.000000,0.303580
1.000000,0.421997
1.000000,0.111346
1.000000,0.423332
1.000000,0.418992
1.000000,0.418791
1.000000,0.098228
1.000000,0.147956
1.000000,0.509756
1.000000,0.151390
1.000000,0.318949
1.000000,0.331754
1.000000,0.265999
1.000000,0.179027
1.000000,0.299738
1.000000,0.712790
1.000000,0.278063
1.000000,0.360815
1.000000,0.426947
1.000000,0.378986
1.000000,0.135455
1.000000,0.172822
1.000000,0.263974
1.000000,0.153462
1.000000,0.114938
1.000000,0.513559
1.000000,0.215683
1.000000,0.566007
1.000000,0.286019
1.000000,0.417658
1.000000,0.391694
1.000000,0.472062
1.000000,0.163819
1.000000,0.414156
1.000000,0.588015
1.000000,0.186575
1.000000,0.188716
1.000000,0.300240
1.000000,0.129860
1.000000,0.440713
1.000000,0.194292
1.000000,0.155753
1.000000,0.192899
1.000000,0.187508
1.000000,0.172812
1.000000,0.276224
1.000000,0.294950
1.000000,0.156539
1.000000,0.696596
1.000000,0.159466
1.000000,0.441165
1.000000,0.167872
1.000000,0.162921
1.000000,0.293316
1.000000,0.243971
1.000000,0.421188
1.000000,0.300782
1.000000,0.089513
1.000000,0.313833
1.000000,0.359068
1.000000,0.301155
1.000000,0.169773
1.000000,0.294303
1.000000,0.233003
1.000000,0.191311
1.000000,0.536186
1.000000,0.339341
1.000000,0.239090
1.000000,0.301529
1.000000,0.224937
1.000000,0.176572
1.000000,0.037239
1.000000,0.460054
1.000000,0.217867
1.000000,0.229572
1.000000,0.300076
1.000000,0.393975
1.000000,0.287440
1.000000,0.158224
1.000000,0.429928
1.000000,0.128350
1.000000,0.469283
1.000000,0.344131
1.000000,0.502269
1.000000,0.219383
1.000000,0.547872
1.000000,0.247996
1.000000,0.142286
1.000000,0.657165
1.000000,0.164512
1.000000,0.469227
1.000000,0.246803
1.000000,0.723432
1.000000,0.272935
1.000000,0.249774
1.000000,0.367333
1.000000,0.135199
1.000000,0.218358
1.000000,0.172369
1.000000,0.300753
1.000000,0.445682
0.999999,0.633401
1.000000,0.323898
1.000000,0.069180
1.000000,0.540873
1.000000,0.569441
1.000000,0.394204
1.000000,0.437026
1.000000,0.821761
1.000000,0.318977
1.000000,0.060246
1.000000,0.268022
1.000000,0.483707
1.000000,0.138452
1.000000,0.113110
1.000000,0.048221
1.000000,0.407177
1.000000,0.170936
1.000000,0.441142
1.000000,0.155262
1.000000,0.116957
1.000000,0.057537
1.000000,0.484845
1.000000,0.301984
1.000000,0.184123
1.000000,0.352329
1.000000,0.209542
1.000000,0.177862
1.000000,0.454695
1.000000,0.190765
1.000000,0.148819
1.000000,0.259799
1.000000,0.306753
1.000000,0.146437
1.000000,0.329166
1.000000,0.559992
1.000000,0.461979
1.000000,0.404447
1.000000,0.383866
1.000000,0.593223
1.000000,0.234472
1.000000,0.360702
1.000000,0.194351
1.000000,0.223975
1.000000,0.206501
1.000000,0.191323
1.000000,0.093772
1.000000,0.403909
1.000000,0.179382
1.000000,0.356887
1.000000,0.235960
1.000000,0.055870
1.000000,0.620506
1.000000,0.098163
1.000000,0.225208
1.000000,0.449443
1.000000,0.229085
1.000000,0.117754
1.000000,0.582519
1.000000,0.394632
1.000000,0.163018
1.000000,0.271023
1.000000,0.216100
1.000000,0.272387
1.000000,0.273018
1.000000,0.041217
1.000000,0.060073
1.000000,0.183642
1.000000,0.428485
1.000000,0.364216
1.000000,0.351728
1.000000,0.122021
1.000000,0.376622
1.000000,0.392393
1.000000,0.310893
1.000000,0.199837
1.000000,0.038300
1.000000,0.185117
1.000000,0.192750
1.000000,0.399274
1.000000,0.187944
1.000000,0.487492
1.000000,0.246046
1.000000,0.597074
1.000000,0.724052
